/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/erhu/-5MipMQ25cU_2.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/erhu/-5MipMQ25cU_2,/data/lzk/dataset/music_dataset/solo/solo_detect/erhu/-5MipMQ25cU_2.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/erhu/C7K9dQHlViM_9.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/erhu/C7K9dQHlViM_9,/data/lzk/dataset/music_dataset/solo/solo_detect/erhu/C7K9dQHlViM_9.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/violin/vYr0vft28Tg_2.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/violin/vYr0vft28Tg_2,/data/lzk/dataset/music_dataset/solo/solo_detect/violin/vYr0vft28Tg_2.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/acoustic_guitar/X4UWEifacwI_3.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/acoustic_guitar/X4UWEifacwI_3,/data/lzk/dataset/music_dataset/solo/solo_detect/acoustic_guitar/X4UWEifacwI_3.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/acoustic_guitar/8rcClHLysvU_7.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/acoustic_guitar/8rcClHLysvU_7,/data/lzk/dataset/music_dataset/solo/solo_detect/acoustic_guitar/8rcClHLysvU_7.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/flute/oEb2mlij38w_4.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/flute/oEb2mlij38w_4,/data/lzk/dataset/music_dataset/solo/solo_detect/flute/oEb2mlij38w_4.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/saxophone/QOYMhOXfGMw_17.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/saxophone/QOYMhOXfGMw_17,/data/lzk/dataset/music_dataset/solo/solo_detect/saxophone/QOYMhOXfGMw_17.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/erhu/HGqEtp1wpyc_2.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/erhu/HGqEtp1wpyc_2,/data/lzk/dataset/music_dataset/solo/solo_detect/erhu/HGqEtp1wpyc_2.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/cello/97UEABGyyw8_10.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/cello/97UEABGyyw8_10,/data/lzk/dataset/music_dataset/solo/solo_detect/cello/97UEABGyyw8_10.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/cello/Mff3pp-Fj2w_9.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/cello/Mff3pp-Fj2w_9,/data/lzk/dataset/music_dataset/solo/solo_detect/cello/Mff3pp-Fj2w_9.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/acoustic_guitar/HGlIImajcRI_14.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/acoustic_guitar/HGlIImajcRI_14,/data/lzk/dataset/music_dataset/solo/solo_detect/acoustic_guitar/HGlIImajcRI_14.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/accordion/UYp3dKioAao_11.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/accordion/UYp3dKioAao_11,/data/lzk/dataset/music_dataset/solo/solo_detect/accordion/UYp3dKioAao_11.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/violin/9g20WQ0WHn0_6.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/violin/9g20WQ0WHn0_6,/data/lzk/dataset/music_dataset/solo/solo_detect/violin/9g20WQ0WHn0_6.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/saxophone/lDCeAgGUwyc_4.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/saxophone/lDCeAgGUwyc_4,/data/lzk/dataset/music_dataset/solo/solo_detect/saxophone/lDCeAgGUwyc_4.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/flute/XlPvAkLT3Yw_9.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/flute/XlPvAkLT3Yw_9,/data/lzk/dataset/music_dataset/solo/solo_detect/flute/XlPvAkLT3Yw_9.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/erhu/HOUBn-wHcwQ_1.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/erhu/HOUBn-wHcwQ_1,/data/lzk/dataset/music_dataset/solo/solo_detect/erhu/HOUBn-wHcwQ_1.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/cello/5Eg6GNhszNE_6.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/cello/5Eg6GNhszNE_6,/data/lzk/dataset/music_dataset/solo/solo_detect/cello/5Eg6GNhszNE_6.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/acoustic_guitar/M3dekVSwNjY_2.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/acoustic_guitar/M3dekVSwNjY_2,/data/lzk/dataset/music_dataset/solo/solo_detect/acoustic_guitar/M3dekVSwNjY_2.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/accordion/qMFYRw0uZ_E_19.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/accordion/qMFYRw0uZ_E_19,/data/lzk/dataset/music_dataset/solo/solo_detect/accordion/qMFYRw0uZ_E_19.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/acoustic_guitar/ZeQPNWdFs_4_8.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/acoustic_guitar/ZeQPNWdFs_4_8,/data/lzk/dataset/music_dataset/solo/solo_detect/acoustic_guitar/ZeQPNWdFs_4_8.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/erhu/V9rjOI5YEDE_6.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/erhu/V9rjOI5YEDE_6,/data/lzk/dataset/music_dataset/solo/solo_detect/erhu/V9rjOI5YEDE_6.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/clarinet/_O1mTqCSo6E_8.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/clarinet/_O1mTqCSo6E_8,/data/lzk/dataset/music_dataset/solo/solo_detect/clarinet/_O1mTqCSo6E_8.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/erhu/Vq0eH1uUvXc_10.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/erhu/Vq0eH1uUvXc_10,/data/lzk/dataset/music_dataset/solo/solo_detect/erhu/Vq0eH1uUvXc_10.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/cello/7RRqeIUqXPs_14.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/cello/7RRqeIUqXPs_14,/data/lzk/dataset/music_dataset/solo/solo_detect/cello/7RRqeIUqXPs_14.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/xylophone/L_ErwglZCJM_2.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/xylophone/L_ErwglZCJM_2,/data/lzk/dataset/music_dataset/solo/solo_detect/xylophone/L_ErwglZCJM_2.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/accordion/PohzBumrY2Q_11.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/accordion/PohzBumrY2Q_11,/data/lzk/dataset/music_dataset/solo/solo_detect/accordion/PohzBumrY2Q_11.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/acoustic_guitar/XYizxH7yAqA_7.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/acoustic_guitar/XYizxH7yAqA_7,/data/lzk/dataset/music_dataset/solo/solo_detect/acoustic_guitar/XYizxH7yAqA_7.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/saxophone/e73x3LGeb_Q_4.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/saxophone/e73x3LGeb_Q_4,/data/lzk/dataset/music_dataset/solo/solo_detect/saxophone/e73x3LGeb_Q_4.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/cello/PEyIPSlJNQM_9.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/cello/PEyIPSlJNQM_9,/data/lzk/dataset/music_dataset/solo/solo_detect/cello/PEyIPSlJNQM_9.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/erhu/EJ-dXyKrSKA_6.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/erhu/EJ-dXyKrSKA_6,/data/lzk/dataset/music_dataset/solo/solo_detect/erhu/EJ-dXyKrSKA_6.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/trumpet/TaII-y9-5Iw_6.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/trumpet/TaII-y9-5Iw_6,/data/lzk/dataset/music_dataset/solo/solo_detect/trumpet/TaII-y9-5Iw_6.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/saxophone/OxA5Z_5-w0E_4.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/saxophone/OxA5Z_5-w0E_4,/data/lzk/dataset/music_dataset/solo/solo_detect/saxophone/OxA5Z_5-w0E_4.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/flute/XlPvAkLT3Yw_8.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/flute/XlPvAkLT3Yw_8,/data/lzk/dataset/music_dataset/solo/solo_detect/flute/XlPvAkLT3Yw_8.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/clarinet/TREfn2OfujU_5.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/clarinet/TREfn2OfujU_5,/data/lzk/dataset/music_dataset/solo/solo_detect/clarinet/TREfn2OfujU_5.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/clarinet/82pGU0POQSM_5.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/clarinet/82pGU0POQSM_5,/data/lzk/dataset/music_dataset/solo/solo_detect/clarinet/82pGU0POQSM_5.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/violin/bapfkDpaSGw_2.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/violin/bapfkDpaSGw_2,/data/lzk/dataset/music_dataset/solo/solo_detect/violin/bapfkDpaSGw_2.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/flute/GouIcBwgP_U_8.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/flute/GouIcBwgP_U_8,/data/lzk/dataset/music_dataset/solo/solo_detect/flute/GouIcBwgP_U_8.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/saxophone/lDCeAgGUwyc_15.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/saxophone/lDCeAgGUwyc_15,/data/lzk/dataset/music_dataset/solo/solo_detect/saxophone/lDCeAgGUwyc_15.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/tuba/W9VsprvJQAM_6.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/tuba/W9VsprvJQAM_6,/data/lzk/dataset/music_dataset/solo/solo_detect/tuba/W9VsprvJQAM_6.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/tuba/2tG4y_uyEAY_4.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/tuba/2tG4y_uyEAY_4,/data/lzk/dataset/music_dataset/solo/solo_detect/tuba/2tG4y_uyEAY_4.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/accordion/1LnKd5cuqIc_1.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/accordion/1LnKd5cuqIc_1,/data/lzk/dataset/music_dataset/solo/solo_detect/accordion/1LnKd5cuqIc_1.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/acoustic_guitar/Eaq914E77oY_5.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/acoustic_guitar/Eaq914E77oY_5,/data/lzk/dataset/music_dataset/solo/solo_detect/acoustic_guitar/Eaq914E77oY_5.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/flute/sybsjsj1zPo_2.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/flute/sybsjsj1zPo_2,/data/lzk/dataset/music_dataset/solo/solo_detect/flute/sybsjsj1zPo_2.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/xylophone/NdzCe7COROw_10.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/xylophone/NdzCe7COROw_10,/data/lzk/dataset/music_dataset/solo/solo_detect/xylophone/NdzCe7COROw_10.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/tuba/WSRAO6abxog_8.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/tuba/WSRAO6abxog_8,/data/lzk/dataset/music_dataset/solo/solo_detect/tuba/WSRAO6abxog_8.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/tuba/HQveyGmUBSs_9.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/tuba/HQveyGmUBSs_9,/data/lzk/dataset/music_dataset/solo/solo_detect/tuba/HQveyGmUBSs_9.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/cello/7RRqeIUqXPs_16.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/cello/7RRqeIUqXPs_16,/data/lzk/dataset/music_dataset/solo/solo_detect/cello/7RRqeIUqXPs_16.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/flute/UD2SYltnnlY_19.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/flute/UD2SYltnnlY_19,/data/lzk/dataset/music_dataset/solo/solo_detect/flute/UD2SYltnnlY_19.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/acoustic_guitar/9SZLDvRaHEA_10.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/acoustic_guitar/9SZLDvRaHEA_10,/data/lzk/dataset/music_dataset/solo/solo_detect/acoustic_guitar/9SZLDvRaHEA_10.npy
/data/mashuo/dataset/music_dataset/solo/solo_audio_resample/accordion/PMDSfAZ4-eo_16.wav,/data/mashuo/dataset/music_dataset/solo/solo_extract/accordion/PMDSfAZ4-eo_16,/data/lzk/dataset/music_dataset/solo/solo_detect/accordion/PMDSfAZ4-eo_16.npy
